,country_code,level_1,year,gpc_growth,year_gap,annual_growth
9761,MKD,16292,2008,0.05068572404259619,1,0.05068572404259619
9762,MKD,16461,2009,-0.006208610037502282,1,-0.006208610037502282
9763,MKD,16630,2010,0.030394137511224883,1,0.030394137511224883
9764,MKD,16799,2011,0.020615606733695557,1,0.020615606733695557
9765,MKD,16968,2012,-0.007002643516088369,1,-0.007002643516088369
9766,MKD,17137,2013,0.02650905689168681,1,0.02650905689168681
9767,MKD,17306,2014,0.03347699864133169,1,0.03347699864133169
9768,MKD,17475,2015,0.03571220376779216,1,0.03571220376779216
9769,MKD,17643,2016,0.0218277704726777,1,0.0218277704726777
16683,UZB,11639,1980,-0.08623414668826612,7,-0.012319163812609446
16684,UZB,11806,1981,0.009834015609184732,1,0.009834015609184732
16685,UZB,11973,1982,0.009006586018529106,1,0.009006586018529106
16686,UZB,12140,1983,0.010194881673404765,1,0.010194881673404765
16687,UZB,12307,1984,-0.06510621228052926,1,-0.06510621228052926
16688,UZB,12475,1985,-0.0009670245410777767,1,-0.0009670245410777767
16689,UZB,12643,1986,-0.03946842184912214,1,-0.03946842184912214
16690,UZB,12811,1987,-0.03273614739827124,1,-0.03273614739827124
16691,UZB,12979,1988,0.06091820698270567,1,0.06091820698270567
16692,UZB,13147,1989,-0.001174858173124349,1,-0.001174858173124349
16693,UZB,13315,1990,-0.04344592775447076,1,-0.04344592775447076
16694,UZB,13483,1991,-0.030330534368035345,1,-0.030330534368035345
16695,UZB,13651,1992,-0.14355524894556027,1,-0.14355524894556027
16696,UZB,13820,1993,-0.04736678029072827,1,-0.04736678029072827
16697,UZB,13989,1994,-0.0747169436982098,1,-0.0747169436982098
16698,UZB,14158,1995,-0.029311240040277298,1,-0.029311240040277298
16699,UZB,14327,1996,-0.0028368813352006583,1,-0.0028368813352006583
16700,UZB,14496,1997,0.03269817639484707,1,0.03269817639484707
16701,UZB,14665,1998,0.02605303392759417,1,0.02605303392759417
16702,UZB,14834,1999,0.027478611332368175,1,0.027478611332368175
16703,UZB,15003,2000,0.023439579227403584,1,0.023439579227403584
16704,UZB,15172,2001,0.02811430148084071,1,0.02811430148084071
16705,UZB,15341,2002,0.026622649377671337,1,0.026622649377671337
16706,UZB,15510,2003,0.029682815546225427,1,0.029682815546225427
16707,UZB,15679,2004,0.06081728678640985,1,0.06081728678640985
16708,UZB,15848,2005,0.057329640434304,1,0.057329640434304
16709,UZB,16017,2006,0.06206665361992769,1,0.06206665361992769
16710,UZB,16186,2007,0.0808539936061674,1,0.0808539936061674
16711,UZB,16355,2008,0.07647368078359307,1,0.07647368078359307
16712,UZB,16524,2009,0.0683916891436045,1,0.0683916891436045
16713,UZB,16693,2010,0.07216836682371053,1,0.07216836682371053
16714,UZB,16862,2011,0.0702878454302045,1,0.0702878454302045
16715,UZB,17031,2012,0.06946148350280978,1,0.06946148350280978
16716,UZB,17200,2013,0.0675454740247119,1,0.0675454740247119
16717,UZB,17369,2014,0.06867843079573532,1,0.06867843079573532
16718,UZB,17538,2015,0.06756091662421326,1,0.06756091662421326
16719,UZB,17704,2016,0.06579159373876031,1,0.06579159373876031
9902,MMR,3574,1870,-0.0016849203649194067,50,-3.369840729838813e-05
9903,MMR,4655,1901,0.327761801679344,31,0.010572961344494968
9904,MMR,4856,1906,-0.2101661547614464,5,-0.04203323095228928
9905,MMR,5070,1911,0.06809291642396076,5,0.013618583284792152
9906,MMR,5169,1913,0.12244070593036493,2,0.06122035296518247
9907,MMR,5306,1916,0.18294094362081736,3,0.06098031454027245
9908,MMR,5529,1921,-0.14644054140129104,5,-0.029288108280258206
9909,MMR,5792,1926,0.13502370748138492,5,0.027004741496276984
9910,MMR,6071,1931,0.10400260037108744,5,0.02080052007421749
9911,MMR,6353,1936,-0.07418033890846587,5,-0.014836067781693173
9912,MMR,6466,1938,-0.12502806258097898,2,-0.06251403129048949
9913,MMR,7113,1950,-0.6254563427268574,12,-0.05212136189390478
9914,MMR,7253,1951,0.12111557861206457,1,0.12111557861206457
9915,MMR,7396,1952,0.005687219120589226,1,0.005687219120589226
9916,MMR,7542,1953,0.011278315037706932,1,0.011278315037706932
9917,MMR,7688,1954,-0.07973122970808344,1,-0.07973122970808344
9918,MMR,7834,1955,0.10556292432160763,1,0.10556292432160763
9919,MMR,7980,1956,0.04974382499856933,1,0.04974382499856933
9920,MMR,8126,1957,0.04075266802710775,1,0.04075266802710775
9921,MMR,8272,1958,-0.044224893737856874,1,-0.044224893737856874
9922,MMR,8418,1959,0.12720708847908035,1,0.12720708847908035
9923,MMR,8564,1960,0.01670502020000253,1,0.01670502020000253
9924,MMR,8711,1961,0.006006024060211779,1,0.006006024060211779
9925,MMR,8858,1962,0.06659478880293879,1,0.06659478880293879
9926,MMR,9005,1963,0.009756174945365181,1,0.009756174945365181
9927,MMR,9152,1964,0.0,1,0.0
9928,MMR,9299,1965,0.006910877539846538,1,0.006910877539846538
9929,MMR,9446,1966,-0.06105515525400573,1,-0.06105515525400573
9930,MMR,9593,1967,0.010196738020514573,1,0.010196738020514573
9931,MMR,9740,1968,0.04394753969364462,1,0.04394753969364462
9932,MMR,9887,1969,0.02194875490438708,1,0.02194875490438708
9933,MMR,10037,1970,0.02545348399019698,1,0.02545348399019698
9934,MMR,10187,1971,0.011834457647002417,1,0.011834457647002417
9935,MMR,10337,1972,-0.011834457647002417,1,-0.011834457647002417
9936,MMR,10497,1973,-0.02274345523133192,1,-0.02274345523133192
9937,MMR,10652,1974,0.03326986821831923,1,0.03326986821831923
9938,MMR,10805,1975,0.022007360673165444,1,0.022007360673165444
9939,MMR,10958,1976,0.041385216162853844,1,0.041385216162853844
9940,MMR,11111,1977,0.04092026978936314,1,0.04092026978936314
9941,MMR,11264,1978,0.04834082693428243,1,0.04834082693428243
9942,MMR,11417,1979,0.02988600953027909,1,0.02988600953027909
9943,MMR,11580,1980,0.061329998741382674,1,0.061329998741382674
9944,MMR,11747,1981,0.03724637884956383,1,0.03724637884956383
9945,MMR,11914,1982,0.03400036102312587,1,0.03400036102312587
9946,MMR,12081,1983,0.02266385957721173,1,0.02266385957721173
9947,MMR,12248,1984,0.029440948805754097,1,0.029440948805754097
9948,MMR,12415,1985,0.009025332022042143,1,0.009025332022042143
9949,MMR,12583,1986,-0.02824789186911847,1,-0.02824789186911847
9950,MMR,12751,1987,-0.058028641241761214,1,-0.058028641241761214
9951,MMR,12919,1988,-0.13507168558465565,1,-0.13507168558465565
9952,MMR,13087,1989,0.022173857494321325,1,0.022173857494321325
9953,MMR,13255,1990,0.014153747438093944,1,0.014153747438093944
9954,MMR,13423,1991,-0.024071184095439513,1,-0.024071184095439513
9955,MMR,13591,1992,0.07774003299610666,1,0.07774003299610666
9956,MMR,13760,1993,0.043114446809632945,1,0.043114446809632945
9957,MMR,13929,1994,0.05442870749900486,1,0.05442870749900486
9958,MMR,14098,1995,0.04896717098465597,1,0.04896717098465597
9959,MMR,14267,1996,0.0458359522720011,1,0.0458359522720011
9960,MMR,14436,1997,0.03977326220606692,1,0.03977326220606692
9961,MMR,14605,1998,0.0413742384311826,1,0.0413742384311826
9962,MMR,14774,1999,0.08941171548682458,1,0.08941171548682458
9963,MMR,14943,2000,0.1143718229558166,1,0.1143718229558166
9964,MMR,15112,2001,0.09398004630572299,1,0.09398004630572299
9965,MMR,15281,2002,0.10066199487627259,1,0.10066199487627259
9966,MMR,15450,2003,0.11691051138848252,1,0.11691051138848252
9967,MMR,15619,2004,0.1146745469861159,1,0.1146745469861159
9968,MMR,15788,2005,0.11515054366157607,1,0.11515054366157607
9969,MMR,15957,2006,0.1112256351102241,1,0.1112256351102241
9970,MMR,16126,2007,0.10157979281792073,1,0.10157979281792073
9971,MMR,16295,2008,0.02655806725282872,1,0.02655806725282872
9972,MMR,16464,2009,0.03855968203273896,1,0.03855968203273896
9973,MMR,16633,2010,0.041169370434909425,1,0.041169370434909425
9974,MMR,16802,2011,0.04341073548614638,1,0.04341073548614638
9975,MMR,16971,2012,0.059958015725634084,1,0.059958015725634084
9976,MMR,17140,2013,0.07022069806532016,1,0.07022069806532016
9977,MMR,17309,2014,0.06645801588376443,1,0.06645801588376443
9978,MMR,17478,2015,0.06012683694877019,1,0.06012683694877019
9979,MMR,17646,2016,0.05105426960751025,1,0.05105426960751025
11444,PAK,7269,1951,-0.05641054056960382,1,-0.05641054056960382
11445,PAK,7413,1952,-0.020391530690980986,1,-0.020391530690980986
11446,PAK,7559,1953,0.06801957968023586,1,0.06801957968023586
11447,PAK,7705,1954,-0.0016051367812286443,1,-0.0016051367812286443
11448,PAK,7851,1955,-0.0008035355996831584,1,-0.0008035355996831584
11449,PAK,7997,1956,0.00401123682645288,1,0.00401123682645288
11450,PAK,8143,1957,0.018247233774490113,1,0.018247233774490113
11451,PAK,8289,1958,-0.01106730663968225,1,-0.01106730663968225
11452,PAK,8435,1959,-0.015218555631243191,1,-0.015218555631243191
